id	gold standard passage	top_1	top_3	top_5
550	[33499189]	9283422	9283422;8903143;41982985	9283422;8903143;41982985;994800;6961811
553	[1471041]	27772649	27772649;14340571;25571386	27772649;14340571;25571386;1471041;10675756
555	[1049501]	35256900	35256900;25251625;14853989	35256900;25251625;14853989;1049501;20459964
557	[1049501]	1049501	1049501;35256900;25251625	1049501;35256900;25251625;17368516;28249680
559	[3475317]	9767444	9767444;9977329;5377059	9767444;9977329;5377059;46926352;15889329
562	[20101846]	20101846	20101846;5152028;14711483	20101846;5152028;14711483;56391045;6421734
563	[2867345]	2867345	2867345;23495058;4506414	2867345;23495058;4506414;39368721;27466734
564	[2867345]	2867345	2867345;23495058;15984735	2867345;23495058;15984735;4506414;5698494
565	[16120395]	16120395	16120395;15551129;4421742	16120395;15551129;4421742;3553087;25937484
566	[16120395]	16120395	16120395;15551129;4421742	16120395;15551129;4421742;3553087;25937484
568	[23418635]	20524091	20524091;23418635;36651210	20524091;23418635;36651210;4423327;11360430
570	[20333864]	20333864	20333864;22975806;15832146	20333864;22975806;15832146;2140497;32534305
571	[20333864]	20333864	20333864;22975806;2140497	20333864;22975806;2140497;15832146;32534305
572	[4447055]	72159	72159;24645237;13231899	72159;24645237;13231899;6559701;8596357
573	[10300888]	10300888	10300888;9704467;24307695	10300888;9704467;24307695;7643848;46565968
574	[10300888]	10300888	10300888;9704467;24307695	10300888;9704467;24307695;32638085;7643848
576	[4468861]	4468861	4468861;35987381;24069089	4468861;35987381;24069089;52180874;8038329
579	[34139429]	19675911	19675911;8509018;20945963	19675911;8509018;20945963;19185192;34139429
580	[23460562]	23460562	23460562;1336292;17463549	23460562;1336292;17463549;4462419;20220731
582	[14260013]	14260013	14260013;20864487;708425	14260013;20864487;708425;29023309;31560225
584	[14260013]	14260013	14260013;20864487;43378932	14260013;20864487;43378932;708425;29023309
585	[42291761]	21459247	21459247;42291761;2575938	21459247;42291761;2575938;8428935;6748318
588	[16999023]	25516011	25516011;16999023;2296264	25516011;16999023;2296264;854417;7142113
590	[10984005]	10984005	10984005;1831916;24625323	10984005;1831916;24625323;752423;40996863
591	[14682243]	14682243	14682243;6309659;13282296	14682243;6309659;13282296;17691617;45457778
592	[14682243]	14682243	14682243;6309659;13282296	14682243;6309659;13282296;17691617;45457778
594	[19675911]	19675911	19675911;20945963;8509018	19675911;20945963;8509018;19185192;31889025
595	[4824840]	4824840	4824840;5596332;3776162	4824840;5596332;3776162;11459139;17023584
600	[12258338]	42404093	42404093;583260;12258338	42404093;583260;12258338;11254040;29845974
601	[12258338]	42404093	42404093;12258338;583260	42404093;12258338;583260;11254040;29845974
602	[3701541]	26735905	26735905;25576204;10463997	26735905;25576204;10463997;15728433;946756
603	[6540064]	6540064	6540064;7757997;9814332	6540064;7757997;9814332;7662206;2095573
606	[712078]	20732789	20732789;9159125;2443495	20732789;9159125;2443495;24828165;6923961
607	[4506414]	4506414	4506414;30058568;202259	4506414;30058568;202259;19854543;30639847
609	[40096222]	21439293	21439293;10648422;2604063	21439293;10648422;2604063;15889329;5377059
610	[40096222]	21439293	21439293;10648422;2604063	21439293;10648422;2604063;15889329;14644164
611	[32408470]	4854076	4854076;39187170;4319174	4854076;39187170;4319174;9178310;32408470
612	[9638032]	9638032	9638032;18988265;6669242	9638032;18988265;6669242;8646760;16745747
614	[9638032]	9638032	9638032;28369117;7549811	9638032;28369117;7549811;33911859;23702805
615	[9638032]	9638032	9638032;28369117;7549811	9638032;28369117;7549811;33911859;23702805
616	[18670]	17911973	17911973;24896957;17877537	17911973;24896957;17877537;9478135;41599676
617	[18670]	17911973	17911973;17877537;24896957	17911973;17877537;24896957;9478135;41599676
618	[6836086]	1320137	1320137;24541180;5914739	1320137;24541180;5914739;22023404;20457190
620	[2565138]	21258863	21258863;3619931;49556906	21258863;3619931;49556906;6673421;22621251
621	[1642727]	1642727	1642727;13083189;10010651	1642727;13083189;10010651;6647414;26107000
622	[17000834]	17000834	17000834;25599283;4462079	17000834;25599283;4462079;22843838;12009265
624	[20033112]	20033112	20033112;21676556;8891333	20033112;21676556;8891333;1848452;11360430
625	[20033112]	20033112	20033112;21676556;8891333	20033112;21676556;8891333;1848452;11360430
626	[16355392]	16355392	16355392;22241778;10574949	16355392;22241778;10574949;21369472;28207326
631	[5468807]	5468807	5468807;9211173;2727303	5468807;9211173;2727303;25726838;9767444
632	[5172048]	5172048	5172048;10669582;9507605	5172048;10669582;9507605;16280642;28195565
633	[5172048]	3701541	3701541;5172048;10669582	3701541;5172048;10669582;9507605;16280642
635	[1686997]	1686997	1686997;9752604;1897324	1686997;9752604;1897324;9899292;31591262
638	[25649714]	29845974	29845974;31019903;154243324	29845974;31019903;154243324;73473433;25649714
640	[6503185]	40900567	40900567;6503185;2460304	40900567;6503185;2460304;7486516;26474812
642	[13619127]	13619127	13619127;21369472;24921368	13619127;21369472;24921368;41298619;16527698
643	[15535511]	2481032	2481032;21641088;16389141	2481032;21641088;16389141;17119869;10190462
645	[12810152]	11705328	11705328;21636085;12810152	11705328;21636085;12810152;5152028;33409100
646	[12810152]	11705328	11705328;21636085;12810152	11705328;21636085;12810152;5152028;33409100
647	[15041758]	15041758	15041758;10374686;16204011	15041758;10374686;16204011;19945096;45920278
648	[15041758]	15041758	15041758;10374686;16204011	15041758;10374686;16204011;44409062;19945096
650	[12789595]	12789595	12789595;11253758;3202143	12789595;11253758;3202143;24159217;32927475
651	[9433958]	9433958	9433958;30437264;38376189	9433958;30437264;38376189;4402497;10559501
652	[9433958]	9433958	9433958;30437264;38376189	9433958;30437264;38376189;4402497;10559501
653	[24384587]	21372171	21372171;25183830;17421851	21372171;25183830;17421851;25050364;14407673
654	[57574395]	6961811	6961811;46266579;57574395	6961811;46266579;57574395;24989194;4459491
655	[57574395]	46266579	46266579;57574395;24989194	46266579;57574395;24989194;6961811;4459491
657	[8533245]	14920021	14920021;21943141;8533245	14920021;21943141;8533245;4391685;35612665
658	[5293024]	5293024	5293024;7454794;2138767	5293024;7454794;2138767;409280;17914395
661	[37204802]	37204802	37204802;503050;2831620	37204802;503050;2831620;3230361;1103795
662	[37204802]	37204802	37204802;2831620;503050	37204802;2831620;503050;3230361;1103795
663	[22080671]	25148216	25148216;8446259;22080671	25148216;8446259;22080671;2260571;7711685
665	[12580014]	12580014	12580014;39559521;25738896	12580014;39559521;25738896;18488986;6333347
666	[4469125]	4469125	4469125;1070920;45154987	4469125;1070920;45154987;25969485;32250572
667	[6493422]	6493422	6493422;44724517;22997657	6493422;44724517;22997657;32101982;2316374
668	[6493422, 25148216]	25148216	25148216;6493422;17708753	25148216;6493422;17708753;11902109;14386505
669	[6493422, 25148216]	25148216	25148216;6493422;17708753	25148216;6493422;17708753;11902109;22150633
670	[5573975]	5573975	5573975;25928548;39291138	5573975;25928548;39291138;21804115;8446259
671	[5573975]	5573975	5573975;25928548;3619931	5573975;25928548;3619931;39291138;2973910
672	[15635366]	15635366	15635366;19572798;1791637	15635366;19572798;1791637;18037805;14853989
673	[2095573]	2095573	2095573;9814332;15360986	2095573;9814332;15360986;6540064;7662206
676	[857189]	857189	857189;13398997;22968257	857189;13398997;22968257;28931537;11250124
677	[857189]	857189	857189;13398997;22968257	857189;13398997;22968257;11250124;23985464
679	[13639330]	4162857	4162857;15215393;4393153	4162857;15215393;4393153;25175223;4455466
680	[9315213]	14823313	14823313;8780599;23397658	14823313;8780599;23397658;9315213;74137632
681	[9315213]	9315213	9315213;17421851;23397658	9315213;17421851;23397658;970012;2832403
682	[9315213]	9315213	9315213;23397658;2832403	9315213;23397658;2832403;1840993;7150238
683	[9315213]	9315213	9315213;17421851;23397658	9315213;17421851;23397658;2832403;7373453
685	[4452659]	4452659	4452659;34747208;22544171	4452659;34747208;22544171;43390777;6190603
686	[4452659]	797114	797114;4452659;37362689	797114;4452659;37362689;34747208;7643848
687	[4452659]	4452659	4452659;34747208;22544171	4452659;34747208;22544171;4701662;37362689
688	[4452659]	4452659	4452659;34747208;22544171	4452659;34747208;22544171;17049436;43390777
689	[22080671]	24766509	24766509;8891333;25985964	24766509;8891333;25985964;1848452;15728433
694	[1071991]	1071991	1071991;27567994;17327939	1071991;27567994;17327939;2389574;21274496
696	[16355392]	26025820	26025820;5106691;6517267	26025820;5106691;6517267;14753395;118568
698	[22544171]	22544171	22544171;834336;34747208	22544171;834336;34747208;14178995;15692098
703	[4350400]	20402596	20402596;38675228;16557565	20402596;38675228;16557565;19950357;2988714
704	[14658685]	18276599	18276599;4462139;18924534	18276599;4462139;18924534;2619579;14205246
705	[22442133]	33912748	33912748;23388442;19278208	33912748;23388442;19278208;641459;5389095
709	[22442133]	22442133	22442133;33912748;24269361	22442133;33912748;24269361;23388442;19278208
710	[22442133]	33912748	33912748;23388442;19278208	33912748;23388442;19278208;641459;5389095
713	[18421962]	6532806	6532806;2000038;15635366	6532806;2000038;15635366;23830488;28598374
714	[18421962]	6532806	6532806;2000038;15635366	6532806;2000038;15635366;23830488;13242763
717	[17587795]	4679264	4679264;18895793;4305576	4679264;18895793;4305576;17587795;28193026
724	[5531479]	5531479	5531479;8396189;3495456	5531479;8396189;3495456;16128711;4350400
726	[7521113, 36444198]	22406695	22406695;7521113;36444198	22406695;7521113;36444198;14492339;7489663
730	[13400643]	13400643	13400643;3230361;8548635	13400643;3230361;8548635;7426741;503050
732	[34469966]	33634749	33634749;36444198;7489663	33634749;36444198;7489663;25148216;8317408
733	[34469966]	33634749	33634749;36444198;7489663	33634749;36444198;7489663;25148216;8317408
734	[4961038]	4961038	4961038;2272614;4920376	4961038;2272614;4920376;85665741;18682109
736	[5389095]	5389095	5389095;39985001;10342807	5389095;39985001;10342807;22972632;36558211
737	[16562534, 6609935]	4417558	4417558;6609935;1539159	4417558;6609935;1539159;3506723;15491404
738	[16562534, 6609935, 33912020]	4417558	4417558;6609935;1539159	4417558;6609935;1539159;3506723;15491404
739	[4446814]	14205246	14205246;24989194;1684489	14205246;24989194;1684489;38127792;2991954
740	[23078022]	23078022	23078022;83308790;23305884	23078022;83308790;23305884;14615911;27093166
745	[11291348]	11291348	11291348;12225214;29557235	11291348;12225214;29557235;6422576;44947611
746	[11291348]	11291348	11291348;12225214;29557235	11291348;12225214;29557235;6422576;44947611
747	[11291348]	11291348	11291348;952111;3727986	11291348;952111;3727986;9648896;12225214
748	[11291348]	11291348	11291348;952111;3727986	11291348;952111;3727986;9648896;12225214
749	[13868795]	36271512	36271512;40608679;23804187	36271512;40608679;23804187;28006126;35651106
751	[19800147]	19800147	19800147;14692646;3588621	19800147;14692646;3588621;17209919;14768471
752	[19800147]	19800147	19800147;17209919;3588621	19800147;17209919;3588621;1905095;4435369
753	[1173667]	37248570	37248570;5710820;20999249	37248570;5710820;20999249;25953438;40900567
755	[17844478]	27647593	27647593;5304891;10494012	27647593;5304891;10494012;22488511;3727986
757	[17123657]	33499189	33499189;3155374;20758340	33499189;3155374;20758340;17123657;8246090
758	[14195528]	1391126	1391126;3095620;27815697	1391126;3095620;27815697;4404433;9433958
760	[1805641]	13948920	13948920;3929361;1805641	13948920;3929361;1805641;13899137;25499612
761	[10009203]	1964163	1964163;8698208;980008	1964163;8698208;980008;41644178;7997337
762	[4695046]	20188586	20188586;35087728;39059143	20188586;35087728;39059143;17779800;14395738
764	[7552215]	28419824	28419824;24625323;25973484	28419824;24625323;25973484;4345757;38023457
765	[7552215]	28419824	28419824;22635278;24625323	28419824;22635278;24625323;25973484;2158516
766	[7552215]	28419824	28419824;22635278;24625323	28419824;22635278;24625323;25973484;2158516
767	[2488880]	2488880	2488880;29253460;15984735	2488880;29253460;15984735;5558754;20526907
771	[15476777]	7165938	7165938;15476777;2492146	7165938;15476777;2492146;20606520;52188256
772	[24922825]	24922825	24922825;23915841;4373433	24922825;23915841;4373433;8883846;9539248
774	[32275758]	12552297	12552297;27635177;11569583	12552297;27635177;11569583;15535511;16167746
776	[32275758]	12552297	12552297;27635177;11569583	12552297;27635177;11569583;15535511;3173489
777	[32275758]	12552297	12552297;27635177;11569583	12552297;27635177;11569583;15535511;3173489
778	[13001323]	13001323	13001323;6227220;2481032	13001323;6227220;2481032;10889845;6171953
779	[13001323]	13001323	13001323;6227220;2481032	13001323;6227220;2481032;10889845;43192375
780	[8246922, 24338780]	40632104	40632104;24338780;8246922	40632104;24338780;8246922;6270720;51952430
782	[8246922]	39084565	39084565;8246922;10559501	39084565;8246922;10559501;5500086;6767271
787	[4740447]	4740447	4740447;4393153;15419873	4740447;4393153;15419873;21186109;393001
788	[4740447]	4740447	4740447;4393153;15419873	4740447;4393153;15419873;21186109;778436
789	[15493354]	15493354	15493354;15889329;17991818	15493354;15889329;17991818;11581157;3672261
790	[15493354]	15493354	15493354;15889329;11581157	15493354;15889329;11581157;17991818;3672261
791	[15984735]	14566771	14566771;15984735;23627419	14566771;15984735;23627419;38369817;23785605
792	[3610080]	3610080	3610080;17779800;20188586	3610080;17779800;20188586;72580164;27711043
795	[8551160]	8425533	8425533;27693891;40232172	8425533;27693891;40232172;4701662;14835068
797	[8551160]	8425533	8425533;20456030;27693891	8425533;20456030;27693891;4701662;40232172
798	[8551160]	13780287	13780287;44572913;14767844	13780287;44572913;14767844;8425533;13458119
799	[5293024]	5293024	5293024;7454794;2138767	5293024;7454794;2138767;409280;17914395
801	[22180793]	22180793	22180793;4373433;19485649	22180793;4373433;19485649;17188921;36642096
802	[22180793]	4373433	4373433;22180793;19485649	4373433;22180793;19485649;17188921;36642096
803	[22180793]	22180793	22180793;4373433;19485649	22180793;4373433;19485649;17188921;36642096
804	[22180793]	4373433	4373433;19485649;17188921	4373433;19485649;17188921;22180793;36642096
807	[36606083]	36606083	36606083;25787749;8646760	36606083;25787749;8646760;31514338;36180468
810	[13513790]	25041967	25041967;22186938;7239105	25041967;22186938;7239105;37311371;21874414
812	[19799455]	19799455	19799455;17081238;34733465	19799455;17081238;34733465;36357627;2086909
813	[33387953]	33387953	33387953;22036571;21551568	33387953;22036571;21551568;34016944;21307488
815	[8148304]	8148304	8148304;23604601;9478135	8148304;23604601;9478135;41599676;3033830
816	[8148304]	8148304	8148304;23604601;9478135	8148304;23604601;9478135;41599676;3033830
817	[17814815]	17814815	17814815;25789730;45487164	17814815;25789730;45487164;47240151;13794374
818	[17814815]	7840442	7840442;17814815;25789730	7840442;17814815;25789730;45487164;9796495
822	[15319019]	15319019	15319019;2319305;10326242	15319019;2319305;10326242;6426919;41599676
825	[15319019]	15319019	15319019;2319305;6426919	15319019;2319305;6426919;9478135;9505402
826	[4678846]	140098548	140098548;4700428;24049225	140098548;4700428;24049225;22236223;26025370
828	[4678846]	1759213	1759213;26199970;4700428	1759213;26199970;4700428;14584755;26025370
835	[15928989]	1780819	1780819;25263942;15928989	1780819;25263942;15928989;23577867;16346504
838	[15928989]	45166582	45166582;2423940;9814332	45166582;2423940;9814332;20330519;46202852
840	[15663829]	2138843	2138843;20649327;198133135	2138843;20649327;198133135;68317730;24150328
841	[15663829]	27166444	27166444;20132778;2138843	27166444;20132778;2138843;20649327;198133135
844	[17741440]	17741440	17741440;9878167;29399239	17741440;9878167;29399239;36089763;43054703
846	[22696649]	23901235	23901235;22696649;16863359	23901235;22696649;16863359;54482327;16488405
848	[14500725]	14500725	14500725;3662510;409280	14500725;3662510;409280;72180760;9274291
853	[24922825]	24922825	24922825;23915841;4373433	24922825;23915841;4373433;8883846;9539248
854	[12206390]	12206390	12206390;3801693;21616324	12206390;3801693;21616324;44660616;31889025
855	[8190282]	8190282	8190282;26105746;40867854	8190282;26105746;40867854;3272084;24097933
856	[43334921]	52188256	52188256;22371455;29807737	52188256;22371455;29807737;53033275;2328272
857	[43334921]	29807737	29807737;1227277;22371455	29807737;1227277;22371455;2158516;13883546
858	[1982286]	22049489	22049489;12315072;13048272	22049489;12315072;13048272;1982286;9076196
860	[16066726]	16066726	16066726;3475317;38023457	16066726;3475317;38023457;34615397;38830961
861	[16066726]	16066726	16066726;3475317;34615397	16066726;3475317;34615397;38830961;22889972
863	[20568364, 16361581]	16361581	16361581;17917408;16086778	16361581;17917408;16086778;16790253;15727984
866	[37822406]	4457834	4457834;3883485;37822406	4457834;3883485;37822406;4417177;86129154
867	[14340571]	14340571	14340571;10675756;26735018	14340571;10675756;26735018;10761515;30041895
871	[195689316]	24625323	24625323;43192375;8780599	24625323;43192375;8780599;32421068;37029185
876	[195689316]	24625323	24625323;32421068;37029185	24625323;32421068;37029185;25973484;38023457
877	[313394]	3095620	3095620;313394;6431384	3095620;313394;6431384;14437255;41239107
881	[14803797]	14803797	14803797;6327940;35962023	14803797;6327940;35962023;33684572;24273592
883	[14803797]	14803797	14803797;6327940;33684572	14803797;6327940;33684572;35962023;24273592
884	[14803797]	14803797	14803797;12709184;44624045	14803797;12709184;44624045;33684572;5687200
885	[6477536]	6477536	6477536;10749308;10072941	6477536;10749308;10072941;9754530;6112053
886	[6477536]	6477536	6477536;10749308;10072941	6477536;10749308;10072941;9754530;6112053
890	[2097256]	8665891	8665891;18816720;3716075	8665891;18816720;3716075;15670968;17454301
891	[2097256]	8665891	8665891;18816720;3716075	8665891;18816720;3716075;15670968;17454301
893	[13509809]	13509809	13509809;25419778;23816832	13509809;25419778;23816832;36345185;24721866
894	[14724693]	22505710	22505710;58050905;33912748	22505710;58050905;33912748;1044552;37562370
895	[18750453]	36653415	36653415;18750453;25420421	36653415;18750453;25420421;24269361;42291761
896	[14338915]	14338915	14338915;18988265;21425864	14338915;18988265;21425864;10189634;26117607
897	[14338915]	14338915	14338915;21425864;10189634	14338915;21425864;10189634;26117607;16686383
898	[13106686, 5572127]	38131471	38131471;10704438;19688024	38131471;10704438;19688024;41337677;13106686
899	[13106686, 5572127]	38131471	38131471;10704438;13106686	38131471;10704438;13106686;41337677;13023410
900	[18678095]	1917068	1917068;33912020;4306711	1917068;33912020;4306711;19922508;27665523
901	[6540064]	6540064	6540064;7757997;33118292	6540064;7757997;33118292;46277811;11616424
902	[10648422]	10648422	10648422;8639034;26068103	10648422;8639034;26068103;9334631;37762357
908	[6923961]	6923961	6923961;13906892;20732789	6923961;13906892;20732789;25726838;17844478
909	[11254556]	11254556	11254556;649951;44500794	11254556;649951;44500794;14188138;22800314
910	[11254556]	11254556	11254556;14188138;649951	11254556;14188138;649951;44500794;22800314
912	[11254556]	11254556	11254556;14188138;44500794	11254556;14188138;44500794;649951;22800314
916	[18037805]	463309	463309;10786948;19572798	463309;10786948;19572798;1791637;24541180
917	[34071621]	34071621	34071621;16364639;15176526	34071621;16364639;15176526;15113221;34016944
919	[16422880]	26067999	26067999;7639744;16422880	26067999;7639744;16422880;12145359;17021845
923	[17077004]	17077004	17077004;11230569;22227889	17077004;11230569;22227889;25134146;374902
925	[17077004]	17077004	17077004;22414304;2058909	17077004;22414304;2058909;25134146;22227889
926	[16390264]	16390264	16390264;5641851;26611094	16390264;5641851;26611094;19464037;24408040
927	[16390264]	16390264	16390264;5641851;26611094	16390264;5641851;26611094;19464037;24408040
928	[18174210]	18174210	18174210;2460304;13959707	18174210;2460304;13959707;27889071;17168045
929	[18174210]	18174210	18174210;2460304;13959707	18174210;2460304;13959707;27889071;17168045
930	[16056514]	16056514	16056514;23816832;44830890	16056514;23816832;44830890;791050;32357890
933	[14711483]	14711483	14711483;46743299;29947146	14711483;46743299;29947146;2360905;25098790
934	[8563659]	8563659	8563659;22227889;24082820	8563659;22227889;24082820;25134146;29134911
935	[5483793]	5483793	5483793;20155713;301838	5483793;20155713;301838;16728949;14644164
938	[26231129]	18682109	18682109;6421792;17163294	18682109;6421792;17163294;87430549;641786
939	[26231129]	9929089	9929089;25895285;25515662	9929089;25895285;25515662;16494316;2272614
940	[12258338]	12258338	12258338;31612088;29845974	12258338;31612088;29845974;38799797;17591478
941	[12258338]	12258338	12258338;31612088;29845974	12258338;31612088;29845974;38799797;16495649
942	[11527199]	26105746	26105746;21203899;16737210	26105746;21203899;16737210;9056874;41774099
944	[1642727]	1642727	1642727;13083189;10010651	1642727;13083189;10010651;6647414;26107000
945	[8428935, 26112696, 4463588, 13083189]	18537148	18537148;13083189;26107000	18537148;13083189;26107000;20334484;4449524
946	[8428935, 26112696, 4463588, 13083189]	18537148	18537148;13083189;26107000	18537148;13083189;26107000;20334484;4449524
949	[13578199]	13083189	13083189;6153754;27076725	13083189;6153754;27076725;10010651;6647414
951	[21414718]	21414718	21414718;26047921;4422723	21414718;26047921;4422723;18041692;10485142
952	[3355397]	3355397	3355397;24581365;12009265	3355397;24581365;12009265;8512633;31229233
953	[3355397]	3355397	3355397;27270151;9831859	3355397;27270151;9831859;31229233;4959368
954	[3355397]	3355397	3355397;24581365;12009265	3355397;24581365;12009265;8512633;31229233
955	[2078658, 30507607]	22937815	22937815;4896726;24530633	22937815;4896726;24530633;23208167;9732010
959	[8780599]	8780599	8780599;6525844;202259	8780599;6525844;202259;25355575;11939159
962	[13931771, 935538, 4306711]	20018321	20018321;13931771;24863571	20018321;13931771;24863571;797114;935538
963	[4162857, 29828242]	7860396	7860396;13384318;4162857	7860396;13384318;4162857;29828242;21330280
964	[4162857, 29828242]	7860396	7860396;13384318;4162857	7860396;13384318;4162857;29828242;21330280
965	[40817021]	32322418	32322418;25822299;40817021	32322418;25822299;40817021;2820454;35271381
969	[19356271, 17368516]	17368516	17368516;9379687;15077696	17368516;9379687;15077696;11922370;41314611
970	[19356271, 17368516]	17368516	17368516;9379687;15077696	17368516;9379687;15077696;11922370;41314611
972	[46695481, 27873158, 28617573, 9764256]	829646	829646;23136735;27446873	829646;23136735;27446873;46695481;6561200
973	[27446873, 27873158, 28617573, 9764256]	829646	829646;6561200;27446873	829646;6561200;27446873;23136735;46695481
976	[5304891]	29509926	29509926;3475317;34378726	29509926;3475317;34378726;25315295;4454788
977	[14075252, 39264456]	25315295	25315295;29509926;25726838	25315295;29509926;25726838;8702697;17223891
978	[14075252]	25315295	25315295;29509926;8702697	25315295;29509926;8702697;25726838;17223891
979	[11659421]	11659421	11659421;19912367;1848452	11659421;19912367;1848452;8891333;25985964
980	[20128547]	6153754	6153754;2335873;20128547	6153754;2335873;20128547;25988622;4447055
984	[6828370]	6828370	6828370;16364639;15113221	6828370;16364639;15113221;34016944;16201748
988	[3033830]	1383826	1383826;16929739;3153673	1383826;16929739;3153673;8126244;5271210
989	[9988425]	14460402	14460402;16375102;39532074	14460402;16375102;39532074;4423559;3360421
990	[16472469]	16472469	16472469;4444861;4899981	16472469;4444861;4899981;4926049;4319844
992	[16472469]	16472469	16472469;4418878;7622767	16472469;4418878;7622767;14145440;23634484
994	[16472469]	16472469	16472469;12086599;13221399	16472469;12086599;13221399;19522248;36713289
996	[16472469]	49432306	49432306;38131471;5273056	49432306;38131471;5273056;16472469;7681810
997	[16472469]	4444861	4444861;27635177;1941721	4444861;27635177;1941721;9091863;4401289
998	[16472469]	4444861	4444861;27635177;1941721	4444861;27635177;1941721;9091863;12207340
999	[16472469]	16472469	16472469;12086599;13221399	16472469;12086599;13221399;19522248;36713289
1000	[16472469]	26118532	26118532;25842866;6386930	26118532;25842866;6386930;26607366;4319844
1001	[5702790]	5702790	5702790;8006440;86602746	5702790;8006440;86602746;116075383;23727313
1002	[13639330]	24624992	24624992;4396105;4662264	24624992;4396105;4662264;8210189;13011249
1003	[14332945, 4319844, 4899981]	14332945	14332945;8577229;4899981	14332945;8577229;4899981;4401289;7151961
1004	[301838, 2734421, 3952288]	3952288	3952288;39128592;20155713	3952288;39128592;20155713;39559521;2734421
1005	[301838, 2734421, 3952288]	3952288	3952288;39128592;20155713	3952288;39128592;20155713;39559521;2734421
1006	[4926049]	4926049	4926049;7848113;40721190	4926049;7848113;40721190;36816310;12922760
1008	[2547636]	38037690	38037690;11020556;14105446	38037690;11020556;14105446;4380287;19343151
1009	[1982286]	1982286	1982286;12315072;13048272	1982286;12315072;13048272;9076196;22049489
1011	[9745001]	9745001	9745001;26026009;6751418	9745001;26026009;6751418;43122426;21551568
1015	[6277638]	6277638	6277638;1974176;2266471	6277638;1974176;2266471;34760396;4658268
1016	[6277638]	6277638	6277638;15615957;1974176	6277638;15615957;1974176;2266471;10557471
1018	[11603066]	1225513	1225513;11603066;39859981	1225513;11603066;39859981;19752008;25515662
1023	[16927286]	16927286	16927286;23342686;39729277	16927286;23342686;39729277;30261663;18987782
1025	[32408470]	4854076	4854076;39187170;4319174	4854076;39187170;4319174;9178310;18450716
1026	[3113630]	3113630	3113630;22185730;665817	3113630;22185730;665817;16605494;29806339
1027	[3113630]	3113630	3113630;22185730;24721866	3113630;22185730;24721866;16686383;8417211
1028	[13923140, 11899391]	33535222	33535222;11899391;25571386	33535222;11899391;25571386;13923140;22852120
1030	[6441369]	6441369	6441369;4462419;23418635	6441369;4462419;23418635;3174305;4784069
1031	[12486491]	12486491	12486491;11578459;18987782	12486491;11578459;18987782;22358449;24863571
1032	[6836086]	1320137	1320137;24541180;5914739	1320137;24541180;5914739;22023404;20457190
1033	[6836086]	1320137	1320137;24541180;5914739	1320137;24541180;5914739;22023404;20457190
1034	[4547102]	15803282	15803282;4547102;8185080	15803282;4547102;8185080;37822406;18998807
1035	[4547102]	15803282	15803282;4547102;8185080	15803282;4547102;8185080;37822406;18998807
1036	[4547102]	8185080	8185080;15803282;86129154	8185080;15803282;86129154;14225271;4405194
1037	[16287725]	16287725	16287725;9675944;8290760	16287725;9675944;8290760;6054657;86129154
1038	[16287725]	16287725	16287725;9675944;8290760	16287725;9675944;8290760;1630949;6054657
1040	[25254425, 16626264]	9451052	9451052;5966635;15778034	9451052;5966635;15778034;25254425;18038955
1042	[17421851]	17421851	17421851;25050364;13108582	17421851;25050364;13108582;7711685;13923069
1043	[17671145]	17671145	17671145;22180793;14131683	17671145;22180793;14131683;25830701;24581365
1044	[22500262]	22500262	22500262;11565780;4999633	22500262;11565780;4999633;14471161;11968641
1045	[22500262]	22500262	22500262;11565780;13277039	22500262;11565780;13277039;4999633;14471161
1046	[418246, 4324278, 16712164]	12486491	12486491;36904081;15893330	12486491;36904081;15893330;24737389;13915464
1047	[14706752]	368506	368506;14706752;2543135	368506;14706752;2543135;207972;25251625
1048	[12486491]	24737389	24737389;23460562;24450344	24737389;23460562;24450344;4928282;4380287
1050	[19878070]	26000593	26000593;19878070;11246427	26000593;19878070;11246427;16812091;4687948
1052	[18816720]	129199129	129199129;2097256;3716075	129199129;2097256;3716075;17454301;6766459
1053	[18816720]	129199129	129199129;2097256;3716075	129199129;2097256;3716075;17454301;4810810
1054	[10072941]	10072941	10072941;11939159;32463364	10072941;11939159;32463364;6793674;16760369
1055	[13906581]	13906581	13906581;16495649;36003142	13906581;16495649;36003142;19464037;14021596
1056	[4200695]	4200695	4200695;42950029;38493521	4200695;42950029;38493521;44586415;11933721
1058	[13027590]	13027590	13027590;37731372;13223957	13027590;37731372;13223957;36721932;3190689
1065	[20418809]	20418809	20418809;16660256;20186814	20418809;16660256;20186814;12411274;4326318
1067	[4429668]	15659108	15659108;799586;16217855	15659108;799586;16217855;15305881;29098525
1068	[4429668]	15659108	15659108;799586;16217855	15659108;799586;16217855;15305881;29098525
1069	[4200695]	4200695	4200695;7198295;53779698	4200695;7198295;53779698;17691617;17097974
1070	[25649714]	154243324	154243324;31019903;4463588	154243324;31019903;4463588;33135135;2242416
1072	[4824840]	4824840	4824840;5596332;3776162	4824840;5596332;3776162;11459139;2647374
1073	[4824840]	4824840	4824840;5596332;3776162	4824840;5596332;3776162;11459139;2647374
1074	[14658685]	16167746	16167746;28193026;9420732	16167746;28193026;9420732;13759726;7059897
1075	[14658685]	16167746	16167746;28193026;4392608	16167746;28193026;4392608;9420732;7059897
1081	[5691302]	5691302	5691302;13831842;1428840	5691302;13831842;1428840;25973484;16701509
1084	[5691302]	5691302	5691302;32328114;14566771	5691302;32328114;14566771;23627419;8595678
